"bug_fixing";"filename";"filepath";"bug_introducing"
"40d3be18127f194fd1125fdde332321466057baa";"DecoraServletFilterInitTest.java";"jodd-decora\src\test\java\jodd\decora\DecoraServletFilterInitTest.java";"{'5a6281dc0a815e6f8ceb092b674410d593cd9bd0'}"
"40d3be18127f194fd1125fdde332321466057baa";"DecoraServletFilterTest.java";"jodd-decora\src\test\java\jodd\decora\DecoraServletFilterTest.java";"{'5a6281dc0a815e6f8ceb092b674410d593cd9bd0'}"
"40d3be18127f194fd1125fdde332321466057baa";"DecoraParserTestDecoratedPageTest.java";"jodd-decora\src\test\java\jodd\decora\parser\DecoraParserTestDecoratedPageTest.java";"{'5a6281dc0a815e6f8ceb092b674410d593cd9bd0'}"
"40d3be18127f194fd1125fdde332321466057baa";"DecoraTagTest.java";"jodd-decora\src\test\java\jodd\decora\parser\DecoraTagTest.java";"{'5a6281dc0a815e6f8ceb092b674410d593cd9bd0'}"
"40d3be18127f194fd1125fdde332321466057baa";"DecoratorTagVisitorTest.java";"jodd-decora\src\test\java\jodd\decora\parser\DecoratorTagVisitorTest.java";"{'5a6281dc0a815e6f8ceb092b674410d593cd9bd0'}"
"40d3be18127f194fd1125fdde332321466057baa";"PageRegionExtractorTest.java";"jodd-decora\src\test\java\jodd\decora\parser\PageRegionExtractorTest.java";"{'5a6281dc0a815e6f8ceb092b674410d593cd9bd0'}"
"c96783a003210129fb91a1a86658434acc1ef459";"StringUtil.java";"jodd-core\src\main\java\jodd\util\StringUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"c96783a003210129fb91a1a86658434acc1ef459";"StringUtilTest.java";"jodd-core\src\test\java\jodd\util\StringUtilTest.java";"{'6fe5e0d1e56279b5afd3f4b0a8db82dfb31f87e6'}"
"74b846b973bedcda595760b145d715aaba799f8f";"JsonArrayTest.java";"jodd-json\src\test\java\jodd\json\JsonArrayTest.java";"{'34e4867bb093bdb5502ff1cd4529d7928ba4a317', '735920b7f6552e793b6ebf18dc7810e5981e4fda'}"
"74b846b973bedcda595760b145d715aaba799f8f";"JsonObjectTest.java";"jodd-json\src\test\java\jodd\json\JsonObjectTest.java";"{'34e4867bb093bdb5502ff1cd4529d7928ba4a317', '735920b7f6552e793b6ebf18dc7810e5981e4fda'}"
"cb562e90925061a59cddb6270fadf36271226536";".travis.yml";".travis.yml";"{'2fa24e2e5a708d5bb90cf44846f9a4243600834b'}"
"cb562e90925061a59cddb6270fadf36271226536";"LiveDatabaseTest.java";"jodd-db\src\testInt\java\jodd\db\oom\LiveDatabaseTest.java";"{'e6724d88469ba1642e41084414ffa99cfe8534c0', 'f4e471c11650b49ed4249bcfa2885e3494b6d1cc'}"
"5a7e15371be6933565402b61a1c30110a18f1e89";"build.gradle";"jodd-all\build.gradle";"{'9dd109a4a25d1414865cf23b9e88e0c51cd03afc'}"
"06cc880cdff78b8ca36ba0902691a2c7d78a1833";"NanoHTTPD.java";"jodd-http\src\test\java\jodd\http\NanoHTTPD.java";"{'bb4632b682c3908c73255f14c33f02b8650100fa'}"
"cd69d905251f0ccecba9c5c25e897553dbfe7e7c";"JerryTest.java";"jodd-lagarto\src\test\java\jodd\jerry\JerryTest.java";"{'23ccb27e9cf6c31f52e94610b6e75dbee23d3467'}"
"cdfc4144294ca0896d0bc413317669643d53d11e";"PropsTest.java";"jodd-props\src\test\java\jodd\props\PropsTest.java";"{'0427ce07c35e30885a778f3e76ee4412f5dc12cb', 'b002bb9045f90e9a98b7df832dc72f9db984127e'}"
"9ac4cd622d4dacd5ed97dbce1f80f1782f036942";"CODE_COVERAGE.md";"CODE_COVERAGE.md";"{'8bce502d695f4f243833e3fdc87ef128e4b9d6a3', '256f7df0fb67e511b4ca3cb4840dabc815fd1046', '7e427577cc0b20626d191b9d0ea95669539e2f2a', 'fd987e30c7306efe0e77c81413b7864d01985c42'}"
"9ac4cd622d4dacd5ed97dbce1f80f1782f036942";"build.gradle";"build.gradle";"{'e45415343df0626ff20336c0c701022f3f68ebed'}"
"b46d99d3c3730ab207bff49447eb5b3bf41cabd9";"SimpleLogger.java";"jodd-log\src\main\java\jodd\log\impl\SimpleLogger.java";"{'94e8e4227e8fc3b2b4a6e06017a4c7fe5ba73378'}"
"f46b05f54aaa80352c3c1da525e65fcacfc41fd7";"ObjectUtil.java";"jodd-core\src\main\java\jodd\util\ObjectUtil.java";"{'d7f45089d9397e507d9ae7b7fe6ecb454a9e7448'}"
"176a87b0234fbf493e89c32126fccb9ec2610971";"CommandLineTest.java";"jodd-core\src\test\java\jodd\util\CommandLineTest.java";"{'dc3bce721e6ab015005f79a1da5b4e078b2f5b1d'}"
"176a87b0234fbf493e89c32126fccb9ec2610971";"MultiComparatorTest.java";"jodd-core\src\test\java\jodd\util\MultiComparatorTest.java";"{'4e4f8e8817fc2097cac2c3b2a43b97aba3c2f4fd'}"
"3c53dd34a1d176fe4f2e37d190d0b018fc5770fa";"FileUtil.java";"jodd-core\src\main\java\jodd\io\FileUtil.java";"{'b6b19f0be13edd50940073af3671eeccb4e63b35'}"
"df14d733b1adcec1974b464273d0701354a9c39f";"FileUtilTest.java";"jodd-core\src\test\java\jodd\io\FileUtilTest.java";"{'4bbe1542f6019b29e50c3c8805422c75277911b4'}"
"dc69bede58be30025f5e67ec63495d74d9c8c916";"JsonSerializerTest.java";"jodd-json\src\test\java\jodd\json\JsonSerializerTest.java";"{'b3b35f4d648824e1c7b7c0cc8256b9d2893c5e2b'}"
"d00957435eebb08737a19b3f5d94a49c3187638e";"JSONSerializationTest.java";"jodd-json\src\test\java\jodd\json\JSONSerializationTest.java";"{'13cdc32150f43f97add7a40813d22e17ed2a448b'}"
"6b9ebf5a66c68e91e910be6638d7f3d4c251ffa7";"HashCode.java";"jodd-core\src\main\java\jodd\util\HashCode.java";"{'8637aa50012802f0f1859acd87b95f4290f456be', '10eb33a4e86cdf8d6e670c81e0f0f8eeb1a5aa6c', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '2280d5fe8acb6d651f68f9caba6faabd3173399d'}"
"376f53d2cd0caf2a80ea7251580815cec5b9120a";"TypeJsonSerializerMap.java";"jodd-json\src\main\java\jodd\json\TypeJsonSerializerMap.java";"{'e746fb596f37c4a5e3c5f95a94cf9c3ac7ab8728'}"
"e35184bbfdf8fd9a3c096342358e15aa6ed5b8f4";"checkstyle.xml";"checkstyle.xml";"{'6f9538c5b7c87f34008dcfaa242e3f824fac9818', 'bb61738780cb49a3c50c192ae1f3a36c1ae69d44'}"
"2a1b9ca602a5f2bc109d8fed4f8006a1b6472a98";"PetiteConfig.java";"jodd-petite\src\main\java\jodd\petite\PetiteConfig.java";"{'349730e5ba2ec69b65f13cb9fdf796dc7e494d53', 'd00ae6e55f5afd1e713b1b364426c10d66a2a320'}"
"affa326210400ed75b6d83fbcfee0f39297d4d23";"FullTypeTest.java";"jodd-petite\src\test\java\jodd\petite\FullTypeTest.java";"{'449a8c459032b11714da95ab0184110b00902d93', '82540bf36ad16aeb4f5ffd51d455bbfc8a3f5fc8', '349730e5ba2ec69b65f13cb9fdf796dc7e494d53', 'e43dde0c991df4306f08113fe91b22eaa3b26492'}"
"affa326210400ed75b6d83fbcfee0f39297d4d23";"MultipleArgumentTest.java";"jodd-petite\src\test\java\jodd\petite\MultipleArgumentTest.java";"{'57caa4ef9c560f6b2c320656d03bb9b472d9bdc8', 'd95b2daef76f8dfa20baae29ba66ea7c900d715d', 'b3b35f4d648824e1c7b7c0cc8256b9d2893c5e2b', '294907ee826824b6556b41aea7641e51800866f1', 'd89b219fa12f02e7f70f0f67a26b7638f1e0397c', '1c0e984c87513786e10a6cc627709616e2041835'}"
"affa326210400ed75b6d83fbcfee0f39297d4d23";"WireTest.java";"jodd-petite\src\test\java\jodd\petite\WireTest.java";"{'081efbb9daacf993a3ea17ec2b6c60bcdd96257e'}"
"845db9ed30e5b8de45c460a506317475e7ba1b91";"CtorResolver.java";"jodd-petite\src\main\java\jodd\petite\resolver\CtorResolver.java";"{'2c02eee472ad74b53a5b9efc368c738efee5eeff', 'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"e395c968bdacbe18632c05448b8db0d1172a8e75";"CtorResolver.java";"jodd-petite\src\main\java\jodd\petite\resolver\CtorResolver.java";"{'2c02eee472ad74b53a5b9efc368c738efee5eeff', '25ee0037286f0fcfe94799f0a9c25309ce3ae7e1', '845db9ed30e5b8de45c460a506317475e7ba1b91'}"
"de2fca33b0c6bec3776161982bea6b1b763d5d98";"MadvocServletFilter.java";"jodd-madvoc\src\main\java\jodd\madvoc\MadvocServletFilter.java";"{'2504efa3ff228b5706a524ac17bf0c86031e2ccb'}"
"de2fca33b0c6bec3776161982bea6b1b763d5d98";"RequestContextListener.java";"jodd-servlet\src\main\java\jodd\servlet\RequestContextListener.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"0bfb2d426e416faec123a5661c80238910a94274";"JerryTest.java";"jodd-lagarto\src\test\java\jodd\jerry\JerryTest.java";"{'cd69d905251f0ccecba9c5c25e897553dbfe7e7c'}"
"5c35f99074ff06981fe80eedb31cd827f90d137b";"JerryTest.java";"jodd-lagarto\src\test\java\jodd\jerry\JerryTest.java";"{'f3069ec80fc92b3359b2a8b1fc747309c16f9eed'}"
"4bac421b4774f79bcd85404183801d7aa2fdad8a";"MadvocContainer.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\MadvocContainer.java";"{'bd2768aa896f65550efbe648729e864b1d6f3569', '5241d3946c53a513a3a70b78132bb1e2723aae1f'}"
"4bac421b4774f79bcd85404183801d7aa2fdad8a";"MadvocController.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\MadvocController.java";"{'bd2768aa896f65550efbe648729e864b1d6f3569'}"
"4bac421b4774f79bcd85404183801d7aa2fdad8a";"MadvocListener.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\MadvocListener.java";"{'bd2768aa896f65550efbe648729e864b1d6f3569'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"build.gradle";"build.gradle";"{'9faed0225d7a4ea260a77332fa64e30381a61769'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"EncodingTest.java";"jodd-http\src\test\java\jodd\http\EncodingTest.java";"{'cc4f711b8d870d56d4606c88b0e661d99cfcccdd', '584fe0aba69ecda1f5bf6526b593fa92c8ade684', '1c0e984c87513786e10a6cc627709616e2041835', '4689cb11ba9c7f7d643b8c7b8bd1024aa292f098', '722ef9156896248ef3fbe83adde0f6ff8f46856a', 'a9819ce9d118527b58acbbe43f48386274b66ebf', '9b2c80298849e2c81532fb0146e86d4090eee569'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"HttpBrowserTest.java";"jodd-http\src\test\java\jodd\http\HttpBrowserTest.java";"{'4689cb11ba9c7f7d643b8c7b8bd1024aa292f098', '51a3827acd2d88a6b3cca81714e4f2e5b73632ec', '1c0e984c87513786e10a6cc627709616e2041835'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"HttpRedirectTest.java";"jodd-http\src\test\java\jodd\http\HttpRedirectTest.java";"{'4689cb11ba9c7f7d643b8c7b8bd1024aa292f098', '9de54b28da377a057efd981749f25e2eaabf3204', '1c0e984c87513786e10a6cc627709616e2041835'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"TestServer.java";"jodd-http\src\test\java\jodd\http\TestServer.java";"{'9de54b28da377a057efd981749f25e2eaabf3204', '584fe0aba69ecda1f5bf6526b593fa92c8ade684'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"TimeoutTest.java";"jodd-http\src\test\java\jodd\http\TimeoutTest.java";"{'fdcd9cf346bab1da566f6128a365daf76330b38e', '4689cb11ba9c7f7d643b8c7b8bd1024aa292f098', '1c0e984c87513786e10a6cc627709616e2041835'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"TomcatServer.java";"jodd-http\src\test\java\jodd\http\TomcatServer.java";"{'584fe0aba69ecda1f5bf6526b593fa92c8ade684'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"Echo2Servlet.java";"jodd-http\src\test\java\jodd\http\fixture\Echo2Servlet.java";"{'9b2c80298849e2c81532fb0146e86d4090eee569', '722ef9156896248ef3fbe83adde0f6ff8f46856a', 'cc4f711b8d870d56d4606c88b0e661d99cfcccdd', '584fe0aba69ecda1f5bf6526b593fa92c8ade684'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"EchoServlet.java";"jodd-http\src\test\java\jodd\http\fixture\EchoServlet.java";"{'cc4f711b8d870d56d4606c88b0e661d99cfcccdd', '584fe0aba69ecda1f5bf6526b593fa92c8ade684', '1eebbe0d49542cd9d9f0651f4d9e512289c4087d', '722ef9156896248ef3fbe83adde0f6ff8f46856a', '2a01b413e5d342eb35c2e9316cafe44c4d66bcc9', '9b2c80298849e2c81532fb0146e86d4090eee569'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"RedirectServlet.java";"jodd-http\src\test\java\jodd\http\fixture\RedirectServlet.java";"{'9de54b28da377a057efd981749f25e2eaabf3204'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"SlowServlet.java";"jodd-http\src\test\java\jodd\http\fixture\SlowServlet.java";"{'fdcd9cf346bab1da566f6128a365daf76330b38e'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"TargetServlet.java";"jodd-http\src\test\java\jodd\http\fixture\TargetServlet.java";"{'9de54b28da377a057efd981749f25e2eaabf3204'}"
"f4079bfcdbfc80397e53caa8050e6cbde2424262";"web.xml";"jodd-http\src\test\resources\jodd\http\web.xml";"{'fdcd9cf346bab1da566f6128a365daf76330b38e', '9de54b28da377a057efd981749f25e2eaabf3204', 'cc4f711b8d870d56d4606c88b0e661d99cfcccdd'}"
"a443c50fa4b9ebd3c2d257e445c66acd25c3df26";"Book2ActionResult.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\action\Book2ActionResult.java";"{'5455c05dd3695a685f53264911cb71e14f09594e'}"
"0a44b8aea73607b1d0c13cb8e0ef88d4632160a4";"MoveTestBase.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\MoveTestBase.java";"{'bbcf95cd011d66ca93627acd7d6525a710938d6e'}"
"0a44b8aea73607b1d0c13cb8e0ef88d4632160a4";"OneTwoActionTestBase.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\OneTwoActionTestBase.java";"{'ee8eb779e577af8d95ba81e03d45c485f577756f', 'e5f9d7596e5a88eaaad6d6a8aa76e75634f56c65'}"
"0a44b8aea73607b1d0c13cb8e0ef88d4632160a4";"RestActionTestBase.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\RestActionTestBase.java";"{'af8140885fe1e28b4bf4e20c790af8d55ddce7d3'}"
"7e863b11a60831321f5fe1cbdf974cdbbb0ccd59";"JoyDb.java";"jodd-joy\src\main\java\jodd\joy\JoyDb.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"7e863b11a60831321f5fe1cbdf974cdbbb0ccd59";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"7e863b11a60831321f5fe1cbdf974cdbbb0ccd59";"JoyPetite.java";"jodd-joy\src\main\java\jodd\joy\JoyPetite.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c', '7c6ef6a500c5baf69e24cdf909ff0bebab36df47'}"
"7e863b11a60831321f5fe1cbdf974cdbbb0ccd59";"JoyProps.java";"jodd-joy\src\main\java\jodd\joy\JoyProps.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"7e863b11a60831321f5fe1cbdf974cdbbb0ccd59";"JoyProxetta.java";"jodd-joy\src\main\java\jodd\joy\JoyProxetta.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"7e863b11a60831321f5fe1cbdf974cdbbb0ccd59";"JoyScanner.java";"jodd-joy\src\main\java\jodd\joy\JoyScanner.java";"{'5204dbbbf3d391dce8126b509cc46252673a2cbb', '0fb358f879a80d26bd6f1592a94fc8c0d397b31d'}"
"36943988dccab13474cf8561d046900d0432075f";"JoddJoy.java";"jodd-joy\src\main\java\jodd\joy\JoddJoy.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c', '7c6ef6a500c5baf69e24cdf909ff0bebab36df47'}"
"36943988dccab13474cf8561d046900d0432075f";"JoyDb.java";"jodd-joy\src\main\java\jodd\joy\JoyDb.java";"{'7c6ef6a500c5baf69e24cdf909ff0bebab36df47'}"
"36943988dccab13474cf8561d046900d0432075f";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"1c89af5c6fb2be2f286c0ae3ece30183d1cfb93d";"JoyDb.java";"jodd-joy\src\main\java\jodd\joy\JoyDb.java";"{'7c6ef6a500c5baf69e24cdf909ff0bebab36df47'}"
"1c89af5c6fb2be2f286c0ae3ece30183d1cfb93d";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'36943988dccab13474cf8561d046900d0432075f'}"
"1c89af5c6fb2be2f286c0ae3ece30183d1cfb93d";"JoyPetite.java";"jodd-joy\src\main\java\jodd\joy\JoyPetite.java";"{'7e863b11a60831321f5fe1cbdf974cdbbb0ccd59'}"
"1c89af5c6fb2be2f286c0ae3ece30183d1cfb93d";"JoyProxetta.java";"jodd-joy\src\main\java\jodd\joy\JoyProxetta.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"1c89af5c6fb2be2f286c0ae3ece30183d1cfb93d";"JoyScanner.java";"jodd-joy\src\main\java\jodd\joy\JoyScanner.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c', '5fcfb9f6d21ba1f607adf05bbf5dd9583ef79700', '2504efa3ff228b5706a524ac17bf0c86031e2ccb'}"
"5135daf791e6450aa3d0eb4d5ed8e7dd0889ca00";"JsonParser.java";"jodd-json\src\main\java\jodd\json\JsonParser.java";"{'bf3ada71ec3b7503ac82b4f5b6278c4748ec16bb'}"
"5135daf791e6450aa3d0eb4d5ed8e7dd0889ca00";"CatalogTest.java";"jodd-json\src\test\java\jodd\json\CatalogTest.java";"{'1c0e984c87513786e10a6cc627709616e2041835'}"
"1e92749fdf9965de9c8bc3ee166e316c751b4194";"JsonParser.java";"jodd-json\src\main\java\jodd\json\JsonParser.java";"{'6cf6d833488ca20b6fd627a4eb2907b387512d60'}"
"1e92749fdf9965de9c8bc3ee166e316c751b4194";"LagartoDOMBuilderTagVisitor.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\LagartoDOMBuilderTagVisitor.java";"{'f21123ccd7508d3e10bd753303487d365e830216', '8c2853325f3d15de4b1b9837a2a28e861617395e'}"
"a55f6131b64a51ee6fbf7f33ffeb6a99af56ef7b";"JsonParser.java";"jodd-json\src\main\java\jodd\json\JsonParser.java";"{'6cf6d833488ca20b6fd627a4eb2907b387512d60', '1e92749fdf9965de9c8bc3ee166e316c751b4194', 'bf3ada71ec3b7503ac82b4f5b6278c4748ec16bb'}"
"a55f6131b64a51ee6fbf7f33ffeb6a99af56ef7b";"JsonAnnotationManager.java";"jodd-json\src\main\java\jodd\json\meta\JsonAnnotationManager.java";"{'6cf6d833488ca20b6fd627a4eb2907b387512d60'}"
"a55f6131b64a51ee6fbf7f33ffeb6a99af56ef7b";"JsonSerializerTest.java";"jodd-json\src\test\java\jodd\json\JsonSerializerTest.java";"{'dc69bede58be30025f5e67ec63495d74d9c8c916'}"
"f73dbad109af6f3c0cd250fbf62511d7c7d93d34";"SystemUtil.java";"jodd-core\src\main\java\jodd\util\SystemUtil.java";"{'9e7ee8822918f17e14d675302084c702169869c2', '1f3cfe75550a243c8f9a95afad44647b57e4de79'}"
"f73dbad109af6f3c0cd250fbf62511d7c7d93d34";"SystemUtilTest.java";"jodd-core\src\test\java\jodd\util\SystemUtilTest.java";"{'f49c8c773c24186987701104e89280f384cb859c'}"
"adaa77c638f768b541751f6cb01379b03b5f6b82";"build.gradle";"build.gradle";"{'196115c20a3dd31200ddea9248e2762c14652967', '9ac4cd622d4dacd5ed97dbce1f80f1782f036942'}"
"da61b702671686d0bda940c4d64602e71b15bcd9";"build.gradle";"build.gradle";"{'ca14e1719827b0ef5a01e12e2b0135f6d34cc0e3'}"
"1db31f81a67e67472d92f1957c6367c37ff22f39";"ProxettaBuilder.java";"jodd-proxetta\src\main\java\jodd\proxetta\ProxettaBuilder.java";"{'b8e1b42eec143348c5a39f984389832ac252067e', '41ce92518d6d58c4a0090bbb56ead74660e1cd14'}"
"06e86446de0555a3bc94df701f92cbbf8b59865d";"DbTestQueryStatement.java";"jodd-db\src\test\java\jodd\db\DbTestQueryStatement.java";"{'04d23e10e7a1f63bd8a00e90cfc52650ca4f5cbe'}"
"06e86446de0555a3bc94df701f92cbbf8b59865d";"DbTestBase.java";"jodd-db\src\test\java\jodd\db\fixtures\DbTestBase.java";"{'ba4287ce3d086d03e1cea4c5f752c3636b1fd797'}"
"aeed0a85690054cb04fa9aa834d9a26bf8e8ec85";"ProxettaAsmUtil.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\ProxettaAsmUtil.java";"{'9dcbac96451dfef1d38fe858061b0a9921cd7caf'}"
"553885605507f73e0c3f052a55d615b26425e4d1";"DefaultWebAppInterceptors.java";"jodd-madvoc\src\main\java\jodd\madvoc\interceptor\DefaultWebAppInterceptors.java";"{'0a013dc1692660c2a0ca27b23cc52c7d8c4ddfcd'}"
"ce7c0c5fcab36bd4956172b3cbe495f8ccb91d11";"JoyDb.java";"jodd-joy\src\main\java\jodd\joy\JoyDb.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c', '7c6ef6a500c5baf69e24cdf909ff0bebab36df47', 'c995ff0bb2f3c35e2df6eb60e7c5804d37a8a788'}"
"ce7c0c5fcab36bd4956172b3cbe495f8ccb91d11";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'c995ff0bb2f3c35e2df6eb60e7c5804d37a8a788'}"
"ce7c0c5fcab36bd4956172b3cbe495f8ccb91d11";"JoyPetite.java";"jodd-joy\src\main\java\jodd\joy\JoyPetite.java";"{'c995ff0bb2f3c35e2df6eb60e7c5804d37a8a788'}"
"ce7c0c5fcab36bd4956172b3cbe495f8ccb91d11";"MadvocConfig.java";"jodd-madvoc\src\main\java\jodd\madvoc\MadvocConfig.java";"{'8af9a07d7e396f7735df163002a8fa218c00fa19'}"
"497e95cf52bae30b2c1c65b42ac4733e62a0d43b";"Annotations.java";"jodd-core\src\main\java\jodd\util\annotation\Annotations.java";"{'2ed7b586a10f90de986aa2b3ece2e845c3341474'}"
"b23f9987c7fb2ce89eebf03b63089e8e087cfa84";"ActionRequest.java";"jodd-madvoc\src\main\java\jodd\madvoc\ActionRequest.java";"{'2c97c3dead1ac490f3162a13aeb3a67335da63a7', 'a043fc876911d14c8deb7d141993f1a4275c23e5'}"
"dd60cef76b2f162111f3cc5f47062c8528bde059";"DbQuery.java";"jodd-db\src\main\java\jodd\db\DbQuery.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"76c5dda643db343098bbc9078b71cdf41de83328";"JoddArrayList.java";"jodd-core\src\main\java\jodd\util\collection\JoddArrayList.java";"{'1608154e00ffc5544cf7ce354ee0f687c263895a'}"
"76c5dda643db343098bbc9078b71cdf41de83328";"PrettyStringBuilderTest.java";"jodd-core\src\test\java\jodd\util\PrettyStringBuilderTest.java";"{'4d10090ee5167b80d7627ba8bca31e011f28685d', 'b3b35f4d648824e1c7b7c0cc8256b9d2893c5e2b', 'a55c4f4b1df16772df21870900930252b6042d92', '9b8c726e8d7fbc6ccc829b792e50caa480a35e8a'}"
"7d767356bfc95ec1d7b9bef90fde7e82498b4d79";"ThreadUtilTest.java";"jodd-core\src\test\java\jodd\util\ThreadUtilTest.java";"{'5a5f832ad1ecd95adc99950380ca12f08e72ba83'}"
"5fd989981b89e43f4ebcd08d42602083000a8b11";"JsonActionResult.java";"jodd-madvoc\src\main\java\jodd\madvoc\result\JsonActionResult.java";"{'b5b3037507a6b08edf5a9f866fa2bb65ac68d4e9'}"
"9a630bc180fb661d5530bc71de98691547d8fce1";"StringUtilTest.java";"jodd-core\src\test\java\jodd\util\StringUtilTest.java";"{'c24ce408a9a9a959db56b8e89de4c77d44500527'}"
"b92719c4d75b7dc2a3fe1165d41f7918ed3d4d81";"ActionsManager.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\ActionsManager.java";"{'b61a9d8f0c0df192c7deb7b3794ec2025569f265', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '11a8d114338943f45e8a416c4afdda25056b3af2', '26b30ef6feaeddc9c790fe34adce9d5bad563188', 'c43fc7939a85458ee1a9abfd2da76d2a3eaae262', '8637aa50012802f0f1859acd87b95f4290f456be', '8af9a07d7e396f7735df163002a8fa218c00fa19', '15ae471dada50bbd8769a8f75de9ddebeeea4848', '12d7b225f532ee8c1d971378c92d476c3270c095', 'bbfe59403bba86d38873353b35b2448612a1eebb', '56d41eb00c1fb08cf8068174f0d5c39013e7958d', 'ab752cc42ff1d1d002aa582f15394e69cf0cd7fe', '52d0b54c8f0ab46c9b31589ca102c591a0d9b15d', '2045d8cf1f92e6a7fe6eaccf9559a13c5e4fd6be', 'c59e85dbf9faf488c83d7a9e55752900842dc1ce'}"
"b92719c4d75b7dc2a3fe1165d41f7918ed3d4d81";"MadvocController.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\MadvocController.java";"{'52d0b54c8f0ab46c9b31589ca102c591a0d9b15d'}"
"042a866bfb2586103bce4235f3d4a1f9efd3c2b4";"MathUtilRandomBenchmark.java";"jodd-core\src\perf\java\jodd\util\MathUtilRandomBenchmark.java";"{'1c924ddbc87de2994f60b91f1d5f540af476825a'}"
"1541c393ca8813231460db9a58cfa57cdcbf0b24";"ClassUtilTest.java";"jodd-core\src\test\java\jodd\util\ClassUtilTest.java";"{'f4b7c109a0dd794c1add4e0adac3c00bfca62153'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"BeanVisitorImplBase.java";"jodd-bean\src\main\java\jodd\bean\BeanVisitorImplBase.java";"{'45f949b02fbf77a4d5920f69d6dccc6508e60811'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"Chalk.java";"jodd-core\src\main\java\jodd\util\Chalk.java";"{'d7cd11087b1f9c70cd5ff30196f325c7245704a8'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"Chalk256.java";"jodd-core\src\main\java\jodd\util\Chalk256.java";"{'d7cd11087b1f9c70cd5ff30196f325c7245704a8'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"HttpBase.java";"jodd-http\src\main\java\jodd\http\HttpBase.java";"{'15b1cdd1b3814c85049ebcef85b34310971187e0', '020c9666fb317b184f7a7afdaf3b5fb3c833713d', '95a8128f560a6bd65433031b37b6a02a50f8d761', '944754ad6090a4da32c4f81d0517240935544780', '16fa6de20514086c3b54eab922e57f2a609746c5', 'bb4632b682c3908c73255f14c33f02b8650100fa', '729b11d379009a170461d2f337d035172450635a', 'd382d44a0f3de369220872aeafe50a3fa95414ee'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"LagartoParserConfig.java";"jodd-lagarto\src\main\java\jodd\lagarto\LagartoParserConfig.java";"{'32512b545f8728dcfd258455b57cf12b5ef3b476'}"
